time (s)	det(V)
3253.131552	0.622334	
3253.133552	0.636028	
3253.135552	0.647982	
3253.137556	0.664239	
3253.141554	0.677212	
3253.143555	0.705798	
3253.145555	0.716927	
3253.147555	0.730113	
3253.149555	0.742392	
3253.151554	0.752551	
3253.153554	0.763792	
3253.155556	0.774462	
3253.157554	0.781169	
3253.161555	0.792570	
3253.163555	0.809551	
3253.165557	0.820313	
3253.167556	0.826315	
3253.169557	0.832632	
3253.171557	0.841799	
3253.173558	0.846058	
3253.177555	0.850995	
3253.179557	0.856364	
3253.181557	0.860462	
3253.183557	0.863473	
3253.185567	0.863832	
3253.187566	0.866897	
3253.189566	0.866171	
3253.191566	0.862499	
3253.193568	0.864565	
3253.195568	0.860458	
3253.199570	0.855022	
3253.201572	0.846300	
3253.203571	0.841162	
3253.205571	0.837210	
3253.207571	0.830109	
3253.209571	0.824123	
3253.211571	0.815668	
3253.213570	0.805129	
3253.215571	0.796627	
3253.219577	0.784733	
3253.223577	0.765623	
3253.225581	0.744852	
3253.227579	0.734282	
3253.229583	0.719671	
3253.231583	0.707636	
3253.235580	0.694896	
3253.237582	0.667522	
3253.239581	0.654667	
3253.243582	0.639591	
3253.245583	0.615623	
3253.247583	0.602881	
3253.249583	0.590184	
3253.251582	0.575286	
3253.253581	0.561766	
3253.255583	0.549165	
3253.259582	0.535032	
3253.261583	0.510897	
3253.263584	0.499003	
3253.265582	0.487443	
3253.267583	0.473431	
3253.269582	0.460895	
3253.271582	0.452881	
3253.273583	0.438079	
3253.275583	0.426640	
3253.277584	0.416635	
3253.281587	0.397089	
3253.283587	0.389889	
3253.285587	0.379596	
3253.287585	0.372268	
3253.289587	0.361463	
3253.291587	0.351572	
3253.295586	0.344656	
3253.297587	0.323790	
3253.299586	0.315251	
3253.301585	0.305003	
3253.303587	0.297205	
3253.305587	0.291604	
3253.307587	0.281835	
3253.309587	0.275287	
3253.311586	0.268222	
3253.315585	0.256847	
3253.319585	0.241901	
3253.321588	0.230735	
3253.323592	0.222359	
3253.325591	0.217845	
3253.327593	0.211857	
3253.329593	0.202139	
3253.331592	0.198115	
3253.335591	0.187908	
3253.337591	0.177389	
3253.341592	0.169629	
3253.343594	0.163690	
3253.345592	0.155434	
3253.347592	0.149774	
3253.349592	0.144722	
3253.353590	0.139157	
3253.355593	0.129417	
3253.357592	0.124257	
3253.361592	0.119796	
3253.363593	0.112129	
3253.365593	0.109237	
3253.367593	0.104485	
3253.369593	0.099552	
3253.371592	0.098397	
3253.375596	0.091576	
3253.379597	0.086720	
3253.381597	0.080592	
