time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
90715.623345	2.374621	0.005496	0.432057	160
90716.671434	2.413273	0.005515	0.437623	161
90717.698375	1.960784	0.005493	0.356937	162
90718.743613	2.769903	0.005512	0.502546	163
90719.769678	2.767963	0.005507	0.502660	164
90720.817578	2.467063	0.005497	0.448798	165
90721.849668	2.137380	0.005499	0.388687	166
90722.897770	2.522123	0.005489	0.459475	167
90723.929813	2.218924	0.005499	0.403532	168
90724.971935	2.404355	0.005503	0.436930	169
90725.994791	2.578515	0.005498	0.468974	170
90727.042891	2.777161	0.005497	0.505210	171
90728.077015	2.489608	0.005501	0.452541	172
90729.115899	2.487324	0.005494	0.452771	173
90730.158393	38.521973	0.005521	6.977732	174
90731.195541	2.628871	0.005501	0.477927	175
90732.228178	2.918925	0.005500	0.530743	176
90733.272421	2.424246	0.005488	0.441767	177
90734.309657	2.564899	0.005500	0.466353	178
90735.343820	2.612889	0.005504	0.474718	179
90736.382216	2.561381	0.005486	0.466894	180
90737.422361	2.338002	0.005497	0.425317	181
90738.454458	2.779096	0.005497	0.505530	182
90739.502528	2.300370	0.005505	0.417887	183
90740.528632	2.581430	0.005503	0.469114	184
90741.578695	2.567408	0.005493	0.467412	185
90742.601275	2.883635	0.005501	0.524202	186
90743.655316	2.409170	0.005492	0.438664	187
90744.671349	2.845971	0.005510	0.516524	188
90745.729257	2.645342	0.005500	0.480941	189
90746.751910	2.448313	0.005496	0.445510	190
90747.809885	2.406349	0.005502	0.437379	191
90748.825907	2.829006	0.005499	0.514439	192
90749.882837	2.601398	0.005493	0.473603	193
90750.906851	2.579699	0.005497	0.469313	194
90751.955406	2.604375	0.005497	0.473773	195
90752.981280	2.863431	0.005493	0.521314	196
90754.036108	2.331393	0.005491	0.424555	197
90755.060113	2.646423	0.005486	0.482439	198
90756.108299	2.444471	0.005500	0.444467	199
90757.134457	2.892990	0.005500	0.526035	200
90758.180413	2.493629	0.005504	0.453041	201
90759.212471	2.894229	0.005503	0.525893	202
90760.252553	2.567407	0.005496	0.467137	203
90761.292658	2.808902	0.005500	0.510706	204
90762.330645	2.574045	0.005492	0.468718	205
90763.366601	2.736229	0.005499	0.497592	206
90764.406639	2.636838	0.005503	0.479136	207
90765.440750	2.723736	0.005506	0.494685	208
90766.480814	2.814840	0.005506	0.511208	209
90767.511330	3.028760	0.005495	0.551153	210
90768.551395	3.054868	0.005506	0.554798	211
90769.593435	2.560121	0.005500	0.465510	212
90770.633149	2.823543	0.005496	0.513719	213
90771.665358	2.800202	0.005493	0.509737	214
90772.707541	2.990365	0.005499	0.543789	215
90773.736209	2.318309	0.005490	0.422246	216
90774.786452	2.944504	0.005484	0.536892	217
90775.817600	2.742404	0.005495	0.499032	218
90776.857718	2.857317	0.005502	0.519334	219
90777.891161	2.678468	0.005498	0.487194	220
90778.931619	3.144392	0.005491	0.572600	221
90779.971750	2.741328	0.005501	0.498360	222
90781.013903	2.728408	0.005503	0.495830	223
90782.043910	2.914099	0.005494	0.530395	224
90783.084488	2.909828	0.005498	0.529221	225
90784.125386	2.737205	0.005493	0.498344	226
90785.158112	2.938682	0.005511	0.533264	227
90786.196710	3.047766	0.005509	0.553185	228
90787.238325	2.764167	0.005494	0.503122	229
90788.280784	2.709044	0.005511	0.491537	230
90789.309334	2.886902	0.005489	0.525990	231
90790.353377	2.899845	0.005496	0.527622	232
90791.391338	2.668158	0.005488	0.486157	233
90792.423866	2.959318	0.005499	0.538196	234
90793.464003	2.860216	0.005503	0.519709	235
90794.500197	2.972383	0.005498	0.540605	236
90795.544234	2.416113	0.005510	0.438466	237
90796.568320	3.124220	0.005499	0.568172	238
90797.628353	2.700682	0.005498	0.491241	239
90798.648440	2.991709	0.005501	0.543887	240
90799.697332	2.832428	0.005486	0.516270	241
90800.723447	2.940858	0.005503	0.534436	242
90801.779391	2.718035	0.005498	0.494343	243
90802.793564	2.920277	0.005503	0.530689	244
90803.853595	2.666181	0.005497	0.485010	245
90804.875569	3.046535	0.005497	0.554239	246
90805.925697	2.871466	0.005499	0.522214	247
90806.946622	3.178164	0.005504	0.577383	248
90807.996635	2.929339	0.005494	0.533153	249
90809.027386	3.266948	0.005493	0.594754	250
90810.077297	2.631071	0.005495	0.478807	251
90811.101382	3.250256	0.005501	0.590860	252
90812.149471	2.909105	0.005491	0.529826	253
90813.182003	3.177497	0.005498	0.577969	254
90814.222067	2.954430	0.005499	0.537252	255
90815.266633	2.877079	0.005488	0.524267	0
90816.295112	3.128093	0.005492	0.569586	1
90817.335645	2.922812	0.005492	0.532201	2
90818.374778	2.850820	0.005514	0.517050	3
90819.419535	2.805537	0.005487	0.511329	4
90820.448702	3.091198	0.005495	0.562523	5
90821.488856	3.007584	0.005492	0.547680	6
90822.520938	3.211797	0.005495	0.584517	7
90823.561033	3.094710	0.005496	0.563091	8
90824.601928	3.103119	0.005491	0.565087	9
90825.632660	3.001276	0.005493	0.546358	10
90826.674541	3.307396	0.005498	0.601540	11
90827.714607	2.965928	0.005498	0.539435	12
90828.754662	3.134818	0.005489	0.571079	13
90829.789263	2.937481	0.005501	0.533992	14
90830.827737	3.229389	0.005496	0.587615	15
90831.869895	2.820969	0.005496	0.513261	16
90832.898541	3.323012	0.005493	0.604925	17
90833.939987	3.061467	0.005505	0.556151	18
90834.980911	3.096812	0.005502	0.562802	19
90836.013005	3.395688	0.005494	0.618110	20
90837.053043	3.089918	0.005503	0.561470	21
90838.095108	3.101828	0.005511	0.562888	22
90839.125174	3.289117	0.005501	0.597918	23
90840.166853	3.377282	0.005496	0.614466	24
90841.207158	3.078323	0.005497	0.559982	25
90842.246254	3.241211	0.005504	0.588872	26
90843.279539	3.210108	0.005512	0.582371	27
90844.323595	3.078456	0.005492	0.560545	28
90845.366366	2.773375	0.005482	0.505893	29
90846.392780	3.359129	0.005489	0.611964	30
90847.435550	3.124242	0.005486	0.569451	31
90848.466117	3.409494	0.005510	0.618777	32
90849.513945	3.043315	0.005489	0.554398	33
90850.536281	3.580533	0.005504	0.650491	34
90851.586209	3.215019	0.005496	0.584986	35
90852.618278	3.166009	0.005495	0.576158	36
90853.666381	3.186374	0.005505	0.578824	37
90854.694508	3.233403	0.005493	0.588689	38
90855.739056	3.302006	0.005531	0.596968	39
90856.763111	3.596304	0.005514	0.652226	40
90857.823185	2.962676	0.005494	0.539217	41
90858.843214	3.393364	0.005503	0.616645	42
90859.897241	3.072786	0.005483	0.560406	43
90860.916172	3.724785	0.005502	0.676932	44
90861.965090	3.262173	0.005500	0.593142	45
90862.999138	3.433084	0.005491	0.625189	46
90864.037696	3.295448	0.005501	0.599110	47
90865.079801	3.273373	0.005500	0.595113	48
90866.120388	3.067682	0.005498	0.557916	49
90867.150881	3.559992	0.005501	0.647142	50
90868.191454	3.160434	0.005494	0.575212	51
90869.231546	3.028224	0.005497	0.550860	52
90870.264040	3.283232	0.005491	0.597982	53
90871.304150	3.493640	0.005499	0.635350	54
90872.346254	3.249969	0.005501	0.590841	55
90873.376267	3.525416	0.005516	0.639104	56
90874.420844	3.272655	0.005493	0.595748	57
90875.457764	3.294811	0.005497	0.599423	58
90876.489841	3.405485	0.005494	0.619836	59
90877.529939	3.350497	0.005499	0.609327	60
90878.570043	3.454891	0.005501	0.628063	61
90879.606168	3.396255	0.005488	0.618824	62
90880.642721	3.670770	0.005505	0.666763	63
90881.683281	3.219071	0.005493	0.586055	64
90882.723323	3.422649	0.005507	0.621454	65
90883.755407	3.422221	0.005505	0.621656	66
90884.795496	3.493163	0.005509	0.634088	67
90885.827590	3.361830	0.005497	0.611556	68
90886.869480	3.655689	0.005492	0.665586	69
90887.911738	3.303617	0.005499	0.600755	70
90888.951654	3.358081	0.005496	0.610974	71
90889.985500	28.344414	0.005488	5.165133	72
90891.022647	3.531665	0.005491	0.643128	73
90892.061429	3.466244	0.005494	0.630927	74
90893.093959	3.587408	0.005504	0.651769	75
90894.133889	3.943527	0.005495	0.717698	76
90895.180743	3.080814	0.005484	0.561812	77
90896.215977	3.451216	0.005499	0.627610	78
