time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
86845.401898	1.480392	0.003861	0.383443	70
86846.443974	1.674784	0.003896	0.429837	71
86847.475975	1.637916	0.003867	0.423524	72
86848.515644	2.028291	0.003861	0.525374	73
86849.547842	1.786941	0.003854	0.463678	74
86850.590157	2.024803	0.003859	0.524684	75
86851.628614	1.557291	0.003860	0.403429	76
86852.670782	1.807961	0.003862	0.468181	77
86853.709268	1.388562	0.003860	0.359737	78
86854.741301	1.911281	0.003863	0.494706	79
86855.783396	1.751502	0.003875	0.451987	80
86856.815431	1.824771	0.003862	0.472507	81
86857.861934	1.673509	0.003860	0.433534	82
86858.896006	7.288106	0.003876	1.880222	83
86859.936057	1.779760	0.003876	0.459228	84
86860.968113	1.727637	0.003866	0.446838	85
86862.020133	1.632564	0.003867	0.422154	86
86863.040056	1.876240	0.003861	0.486003	87
86864.096180	1.556999	0.003858	0.403628	88
86865.120163	1.797523	0.003857	0.466040	89
86866.174252	1.662765	0.003862	0.430571	90
86867.192726	1.690497	0.003852	0.438814	91
86868.241283	1.835996	0.003863	0.475275	92
86869.273313	1.852639	0.003865	0.479361	93
86870.314240	1.906729	0.003856	0.494445	94
86871.346266	1.927988	0.003849	0.500906	95
86872.396425	7.981328	0.003865	2.065192	96
86873.428494	1.899112	0.003868	0.490987	97
86874.468952	1.611794	0.003866	0.416910	98
86875.499518	2.194033	0.003862	0.568042	99
86876.539591	1.811629	0.003871	0.468029	100
86877.581648	2.041885	0.003864	0.528450	101
86878.615677	1.684716	0.003864	0.436037	102
86879.667719	1.684889	0.003852	0.437456	103
86880.693660	1.664424	0.003856	0.431643	104
86881.736677	1.983421	0.003875	0.511867	105
86882.767258	1.901327	0.003877	0.490369	106
86883.807320	2.071188	0.003876	0.534322	107
86884.838875	2.107456	0.003883	0.542725	108
86885.887362	1.788341	0.003859	0.463380	109
86886.921473	1.857254	0.003876	0.479111	110
86887.961514	1.908980	0.003863	0.494130	111
86888.992261	2.177524	0.003848	0.565906	112
86890.034509	1.912427	0.003860	0.495440	113
86891.072515	2.059890	0.003856	0.534137	114
86892.114605	1.818388	0.003860	0.471070	115
86893.145167	2.187595	0.003854	0.567559	116
86894.187779	1.890663	0.003870	0.488568	117
86895.226287	2.026464	0.003860	0.524974	118
86896.272383	1.695992	0.003859	0.439490	119
86897.298873	2.101600	0.003858	0.544746	120
86898.338936	2.069894	0.003857	0.536721	121
86899.373040	2.271414	0.003864	0.587901	122
86900.421643	1.836229	0.003864	0.475206	123
86901.453631	1.812405	0.003867	0.468732	124
86902.493694	3.473549	0.003875	0.896341	125
86903.525675	2.039010	0.003876	0.526077	126
86904.573553	1.997197	0.003860	0.517401	127
86905.607744	1.708070	0.003858	0.442723	128
86906.646684	2.169789	0.003871	0.560553	129
86907.678752	1.949089	0.003869	0.503755	130
86908.718670	2.261486	0.003864	0.585308	131
86909.758770	1.851893	0.003851	0.480832	132
86910.791254	2.506380	0.003867	0.648145	133
86911.831385	2.173794	0.003873	0.561339	134
86912.873500	1.961236	0.003857	0.508427	135
86913.915487	1.961341	0.003857	0.508461	136
86914.943997	2.176556	0.003858	0.564133	137
86915.988101	2.107310	0.003862	0.545712	138
86917.016597	2.245485	0.003862	0.581495	139
86918.066661	2.046519	0.003874	0.528303	140
86919.090701	4.779744	0.003879	1.232077	141
86920.139311	2.251722	0.003874	0.581219	142
86921.171354	2.156089	0.003883	0.555283	143
86922.223428	1.897341	0.003862	0.491315	144
86923.245516	2.230290	0.003873	0.575808	145
86924.291506	2.269982	0.003857	0.588474	146
86925.323538	2.201188	0.003859	0.570426	147
86926.371631	1.996430	0.003865	0.516481	148
86927.397714	2.382227	0.003868	0.615952	149
86928.447798	1.774879	0.003854	0.460485	150
86929.477812	2.261783	0.003870	0.584498	151
86930.517636	2.017458	0.003856	0.523175	152
86931.560604	2.129000	0.003856	0.552179	153
86932.589967	2.041257	0.003857	0.529221	154
86933.630494	2.169109	0.003860	0.561972	155
86934.664685	2.209958	0.003866	0.571684	156
86935.710694	2.361055	0.003857	0.612179	157
86936.742778	2.088490	0.003858	0.541345	158
86937.783332	2.476569	0.003858	0.641894	159
86938.815341	2.318736	0.003865	0.599929	160
86939.865456	2.138390	0.003865	0.553322	161
86940.897433	2.120129	0.003865	0.548535	162
